,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
10207,-117.92,33.88,,,276.0,609.0,,3.75,232500.0
10208,-117.91,33.88,,,291.0,784.0,,5.2336,235600.0
10209,,33.88,,1683.0,273.0,719.0,,5.3649,243600.0
10210,,33.88,32.0,1632.0,244.0,575.0,,5.3986,318700.0
10211,,,,,212.0,,,7.875,351900.0
10212,-117.9,,,,353.0,991.0,,5.2897,
10213,-117.9,,34.0,1396.0,245.0,661.0,,4.675,
10214,-117.9,,28.0,,538.0,,,2.9861,218600.0
10215,,33.87,34.0,,292.0,,299.0,3.4338,195200.0
10216,-117.91,,,1121.0,,,276.0,2.5,143800.0
10217,-117.91,33.87,,,506.0,,,,177300.0
10218,-117.88,33.89,18.0,1616.0,532.0,866.0,,,119100.0
10219,-117.88,33.89,,,176.0,,,4.5,173300.0
10220,-117.88,33.88,15.0,957.0,360.0,,,3.0263,162500.0
10221,-117.89,33.88,,1655.0,626.0,,,1.9127,175000.0
10222,-117.89,,33.0,,256.0,,,5.3836,229600.0
10223,,,,,336.0,,,5.7519,
10224,-117.89,33.87,25.0,,439.0,,,3.0893,188200.0
10225,,33.87,,1133.0,216.0,,,3.3594,
10226,,33.87,35.0,,349.0,,345.0,5.6409,190900.0
10227,-117.89,33.87,,,422.0,,,3.0465,148900.0
10228,-117.93,33.87,45.0,,230.0,1237.0,,3.3472,168000.0
10229,,33.86,,931.0,279.0,,,2.6563,
10230,-117.93,33.86,,,398.0,1216.0,,3.3438,186600.0
10231,,33.86,35.0,,181.0,,,5.5867,
10232,-117.93,,29.0,,371.0,1822.0,,1.7935,162500.0
10233,-117.89,33.86,,,398.0,,362.0,3.3008,193800.0
10234,-117.91,33.86,26.0,,570.0,,,2.4732,165800.0
10235,-117.92,33.86,,745.0,161.0,,,3.6375,133900.0
10236,,33.87,,1597.0,,,,3.055,157800.0
10237,-117.87,33.91,,2434.0,455.0,,,4.2188,176300.0
10238,-117.88,33.9,21.0,3180.0,434.0,,,6.5945,277300.0
10239,-117.88,33.9,,,478.0,,,3.5333,114400.0
10240,,33.89,19.0,3583.0,911.0,,,,
10241,-117.88,33.89,17.0,,923.0,,824.0,3.6946,265500.0
10242,-117.87,33.89,25.0,,162.0,,,7.1472,270100.0
10243,-117.86,,,,423.0,1227.0,,6.4514,
10244,,33.9,17.0,,188.0,,194.0,6.9113,285200.0
10245,,33.9,,3205.0,409.0,,,7.2478,299200.0
10246,,,21.0,,447.0,1416.0,,,
10247,,33.89,22.0,4386.0,593.0,,,6.6897,289800.0
10248,,,24.0,2002.0,253.0,,,,274500.0
10249,,33.89,19.0,,243.0,786.0,234.0,6.4218,
10250,-117.86,33.88,19.0,1621.0,328.0,871.0,322.0,3.7361,201400.0
10251,-117.87,,,1441.0,530.0,,,2.425,171700.0
10252,-117.87,33.89,22.0,2340.0,664.0,,546.0,3.343,184600.0
10253,-117.87,33.88,,,440.0,,454.0,3.025,156900.0
10254,,33.88,24.0,,702.0,1519.0,,,183900.0
10255,-117.87,,,,752.0,2026.0,,3.5667,190700.0
10256,,33.88,28.0,,602.0,,,3.6417,204300.0
10257,-117.86,,12.0,,251.0,685.0,,5.1784,
10258,-117.87,33.85,33.0,45.0,11.0,34.0,,5.2949,350000.0
10259,-117.85,33.86,18.0,329.0,72.0,209.0,,4.6806,187500.0
10260,-117.85,33.89,,4020.0,655.0,,,5.9639,262300.0
10261,,,14.0,4753.0,681.0,,,7.3658,288500.0
10262,-117.86,33.88,20.0,3977.0,540.0,,,6.5843,272200.0
10263,-117.85,,,5078.0,806.0,2569.0,,5.6549,
10264,-117.85,33.9,,,648.0,1997.0,,5.5918,260500.0
10265,-117.85,,25.0,,256.0,,,5.2037,242200.0
10266,,33.89,,3935.0,625.0,,,5.7951,
10267,,33.89,,3326.0,503.0,,,5.7457,240600.0
10268,-117.88,33.87,,1519.0,388.0,,,3.2083,
10269,-117.87,33.86,19.0,,448.0,1149.0,,3.1534,324400.0
10270,-117.87,33.87,7.0,,642.0,,677.0,4.6563,
10271,,,,1898.0,476.0,,,2.4929,158500.0
10272,-117.87,,16.0,,368.0,1534.0,295.0,3.0227,297100.0
10273,,33.87,19.0,,279.0,,,5.6573,216000.0
10274,-117.88,,18.0,,713.0,,,2.7759,200000.0
10275,-117.87,,28.0,,531.0,,509.0,3.4856,142800.0
10276,-117.88,33.85,22.0,1105.0,241.0,,249.0,3.1667,113900.0
10277,-117.81,33.89,,3252.0,583.0,,,5.8243,297900.0
10278,-117.82,33.88,18.0,,300.0,,324.0,,327500.0
10279,-117.82,33.89,,2168.0,421.0,,,4.6172,238300.0
10280,,33.88,19.0,,503.0,1430.0,,5.3339,371700.0
10281,-117.82,,21.0,3079.0,509.0,1431.0,480.0,4.0714,278900.0
10282,-117.78,33.86,16.0,3471.0,708.0,,,4.1064,246100.0
10283,,33.87,16.0,,595.0,1971.0,,6.4265,
10284,-117.83,33.9,23.0,,360.0,,359.0,6.5755,272800.0
10285,,33.9,24.0,,223.0,707.0,,7.0352,299600.0
10286,-117.83,33.89,25.0,,270.0,,,4.625,245700.0
10287,,33.88,23.0,,355.0,,,6.0132,259400.0
10288,-117.84,33.89,,3544.0,542.0,1787.0,560.0,6.7837,264300.0
10289,,33.88,,2112.0,340.0,1048.0,,6.9308,231700.0
10290,,33.88,,,895.0,,,6.2185,280300.0
10291,-117.83,,5.0,,1449.0,,,,243900.0
10292,,33.88,19.0,2265.0,283.0,,,9.2327,461300.0
10293,-117.81,33.87,19.0,4491.0,680.0,2457.0,,6.0591,233500.0
10294,,33.87,,5954.0,1281.0,,1209.0,4.2566,206100.0
10295,,33.86,,133.0,29.0,,,3.5625,235000.0
10296,,33.92,14.0,,669.0,1905.0,,6.3303,
10297,-117.88,,13.0,3292.0,727.0,,,5.457,308800.0
10298,-117.85,33.92,,,410.0,1460.0,416.0,,371800.0
10299,,,17.0,,764.0,,,6.0571,272400.0
10300,,33.93,14.0,,282.0,,,6.5841,
10301,-117.8,33.92,16.0,,986.0,,914.0,4.6315,
10302,-117.8,,25.0,3121.0,381.0,,,,357900.0
10303,,33.88,,,1351.0,3822.0,,6.0829,252600.0
10304,-117.78,33.87,16.0,,952.0,2624.0,934.0,5.3307,169600.0
10305,-117.78,33.88,,1800.0,238.0,871.0,,6.6678,301900.0
10306,,33.9,14.0,,901.0,2923.0,,,268200.0
10307,-117.82,33.9,25.0,1137.0,170.0,,,7.5744,259300.0
10308,-117.8,33.9,,3760.0,482.0,1485.0,,7.8537,354900.0
10309,-117.74,33.89,,37937.0,5471.0,,,7.4947,366300.0
10310,,33.88,9.0,4838.0,759.0,,,6.6536,307800.0
10311,-117.77,,8.0,,627.0,,,8.1117,
10312,-117.78,33.89,7.0,,1210.0,,1214.0,8.9088,
10313,,33.85,,,470.0,,,5.6403,233000.0
10314,-117.82,33.85,21.0,,404.0,1350.0,,6.057,235900.0
10315,-117.82,33.85,,,305.0,,,5.2227,213500.0
10316,,,16.0,,637.0,1558.0,604.0,5.806,304900.0
10317,,,,,203.0,,,10.1299,
10318,-117.81,33.84,17.0,4343.0,515.0,1605.0,,10.5981,
10319,-117.79,33.84,,10484.0,1603.0,,,8.3931,365300.0
10320,,33.85,16.0,3781.0,504.0,,,7.2554,
10321,-117.78,33.86,16.0,4390.0,660.0,,,6.1504,266000.0
10322,-117.76,33.87,,,429.0,1663.0,,7.0592,288200.0
10323,-117.78,33.81,23.0,,278.0,,,7.7752,380000.0
10324,-117.77,33.8,16.0,,483.0,,452.0,9.8074,417000.0
10325,,,,2021.0,362.0,,,4.3269,231400.0
10326,-117.79,33.8,11.0,,1620.0,,,6.67,
10327,-117.77,33.85,,5415.0,827.0,,,7.3681,
10328,,33.84,15.0,,510.0,,468.0,8.7124,410500.0
10329,,,,3491.0,502.0,,,6.6207,
10330,,33.83,,,457.0,1262.0,,6.4415,
10331,-117.77,,5.0,4380.0,715.0,,741.0,6.7274,266400.0
10332,-117.76,,14.0,3666.0,442.0,1400.0,,10.1316,
10333,-117.75,33.83,14.0,2452.0,296.0,954.0,,8.2375,388300.0
10334,-117.74,33.85,4.0,,820.0,,583.0,6.9544,314000.0
10335,-117.78,33.82,12.0,,750.0,2443.0,739.0,9.1808,413700.0
10336,-117.76,33.81,,,70.0,,64.0,7.1193,500001.0
10337,-117.81,33.8,,2765.0,475.0,,,6.0531,
10338,,,,5950.0,1155.0,,1064.0,4.2564,204600.0
10339,,33.81,14.0,,142.0,,,8.847,388700.0
10340,-117.8,,,3548.0,474.0,,,6.925,290300.0
10341,,33.78,17.0,,805.0,,,4.7804,242000.0
10342,-117.69,33.8,,,631.0,,581.0,,237100.0
10343,,,16.0,,254.0,,,8.4112,286900.0
10344,,33.62,16.0,4065.0,661.0,,,6.2177,256600.0
10345,-117.67,33.61,,,661.0,,,5.7871,
10346,,33.61,,,519.0,1713.0,,,
10347,-117.66,33.61,21.0,1932.0,266.0,,,7.1497,
10348,-117.66,33.6,24.0,,232.0,,,6.8667,279600.0
10349,-117.66,33.6,25.0,,522.0,,,7.5488,278100.0
10350,,33.61,23.0,,577.0,1695.0,569.0,6.1401,243200.0
10351,-117.68,33.63,,5218.0,1187.0,2701.0,,,
10352,-117.68,33.63,13.0,,921.0,2897.0,,6.2403,257400.0
10353,,33.63,,5774.0,1320.0,,1265.0,4.4063,202200.0
10354,-117.62,,,,439.0,,,,186400.0
10355,-117.6,33.72,,,228.0,531.0,,5.6346,272500.0
10356,-117.67,33.6,25.0,,449.0,,453.0,6.7921,
10357,,33.59,,,706.0,,,7.5791,288100.0
10358,,,20.0,,171.0,,170.0,7.2592,314800.0
10359,,33.58,,3016.0,394.0,,,7.5196,315600.0
10360,,33.57,,1614.0,210.0,,209.0,7.9294,280300.0
10361,-117.66,,,,565.0,,,8.0082,286600.0
10362,-117.7,33.62,16.0,9653.0,2000.0,,,3.7361,197200.0
10363,,,18.0,,581.0,,,6.4598,
10364,-117.68,33.61,19.0,2962.0,405.0,,,6.0689,
10365,,,16.0,3010.0,580.0,,,4.0221,236200.0
10366,-117.68,33.6,19.0,3913.0,460.0,,454.0,7.2147,303900.0
10367,,33.65,16.0,,260.0,,259.0,5.5779,234800.0
10368,-117.66,33.64,17.0,,501.0,,,6.7079,250800.0
10369,-117.67,33.64,11.0,,554.0,,508.0,5.1645,164100.0
10370,-117.66,,13.0,8527.0,1364.0,4597.0,1393.0,6.2242,237900.0
10371,-117.65,33.65,15.0,3485.0,519.0,,,6.7543,251900.0
10372,-117.65,33.63,16.0,3388.0,425.0,,,8.4471,351300.0
10373,-117.65,33.65,15.0,4713.0,671.0,,,7.5426,294800.0
10374,-117.66,33.63,16.0,3299.0,610.0,,,5.5085,
10375,-117.63,,,,491.0,,,7.7814,288700.0
10376,-117.62,33.64,,,893.0,,,10.1531,484100.0
10377,-117.64,33.63,10.0,4814.0,643.0,,,8.798,
10378,-117.64,33.64,11.0,,429.0,,,6.1935,
10379,,33.65,,,1512.0,,,,216600.0
10380,-117.63,33.62,9.0,4257.0,785.0,,745.0,3.7139,196700.0
10381,-117.63,33.63,,,549.0,985.0,,4.2009,238000.0
10382,,33.62,,,410.0,,,6.2899,275000.0
10383,-117.64,33.62,16.0,,771.0,,,3.4115,184800.0
10384,-117.66,33.62,16.0,,799.0,2717.0,813.0,,257800.0
10385,,,,,,2529.0,,6.4114,278700.0
10386,,,14.0,,810.0,3041.0,,5.826,247900.0
10387,-117.65,,13.0,2319.0,430.0,1004.0,380.0,5.133,316100.0
10388,-117.64,33.59,4.0,,383.0,,,8.1611,348000.0
10389,-117.66,33.58,6.0,4186.0,,,,9.6986,
10390,,33.57,5.0,1998.0,500.0,1185.0,,4.3542,195600.0
10391,-117.65,33.58,2.0,,354.0,,,7.8061,
10392,-117.66,33.57,16.0,2483.0,443.0,,,5.5545,
10393,-117.65,33.59,,,340.0,,,8.0409,
10394,-117.67,,16.0,2102.0,350.0,,,4.7981,170800.0
10395,-117.67,33.54,15.0,,435.0,,,,181800.0
10396,-117.67,33.55,6.0,,,,,3.7609,222300.0
10397,,33.56,,,728.0,1345.0,,4.6863,184400.0
10398,-117.64,33.51,,1743.0,254.0,,,5.9339,286000.0
10399,-117.64,33.51,,1343.0,175.0,,184.0,7.2648,363200.0
10400,-117.55,33.52,15.0,,62.0,,,5.136,447400.0
10401,-117.59,33.61,3.0,2993.0,429.0,991.0,,10.0765,378200.0
10402,-117.58,,5.0,,659.0,,,11.0567,495400.0
10403,,33.64,,,1302.0,,,,302000.0
10404,-117.59,33.67,,1223.0,215.0,633.0,,6.5143,279800.0
10405,,33.69,,,102.0,213.0,,10.9704,483300.0
10406,-117.59,33.66,3.0,1206.0,256.0,563.0,,5.1589,167800.0
10407,,,4.0,,644.0,,,5.2497,
10408,-117.58,33.65,4.0,2000.0,422.0,,386.0,5.7709,190300.0
10409,-117.59,33.66,,,218.0,673.0,,6.0722,
10410,,33.65,2.0,,1193.0,,1073.0,4.5022,151900.0
10411,,,4.0,3134.0,504.0,,,6.2464,
10412,,33.67,3.0,,720.0,1600.0,,6.8004,
10413,,33.66,6.0,5221.0,1217.0,,,4.6076,204000.0
10414,-117.59,33.65,4.0,1793.0,390.0,897.0,386.0,4.2463,
10415,-117.58,33.65,4.0,,498.0,815.0,,,500001.0
10416,-117.61,33.63,2.0,4678.0,817.0,,712.0,6.1078,219000.0
10417,-117.65,,7.0,,785.0,2175.0,,10.49,500001.0
10418,-117.62,33.42,23.0,2656.0,515.0,,,4.0294,500001.0
10419,-117.63,33.38,,,1054.0,,847.0,5.1482,500001.0
10420,-117.61,,,,404.0,,,6.1557,402900.0
10421,-117.61,33.42,,,856.0,,,4.0313,282000.0
10422,-117.6,,29.0,,389.0,922.0,,,
10423,,,,,255.0,661.0,,6.487,
10424,,33.45,5.0,,604.0,,,5.3705,363500.0
10425,,33.47,4.0,,280.0,805.0,271.0,7.6012,
10426,,33.45,,,184.0,426.0,,4.7237,220700.0
10427,-117.63,33.46,7.0,,1088.0,2812.0,,6.3401,387300.0
10428,,33.45,26.0,,,,218.0,6.2871,325500.0
10429,,33.42,,2174.0,428.0,603.0,352.0,3.3967,249400.0
10430,,,,,56.0,130.0,,4.875,284100.0
10431,-117.62,33.43,27.0,1835.0,413.0,,377.0,3.2232,
10432,-117.62,,27.0,3858.0,1062.0,2321.0,873.0,3.3155,
10433,-117.62,33.43,,,384.0,850.0,,2.7545,231300.0
10434,-117.65,33.4,17.0,,654.0,910.0,492.0,3.5729,
10435,-117.62,33.43,23.0,4052.0,955.0,,859.0,,240600.0
10436,-117.61,33.43,33.0,1150.0,383.0,,,2.3545,187500.0
10437,-117.62,33.42,,,266.0,460.0,,3.1029,190600.0
10438,-117.62,33.42,27.0,1444.0,412.0,,311.0,3.1395,310000.0
10439,-117.6,,4.0,,566.0,996.0,435.0,5.4031,243800.0
10440,-117.59,33.44,3.0,,1264.0,,,4.3897,341300.0
10441,-117.59,33.4,,,743.0,1797.0,642.0,4.0076,252100.0
10442,,,,2248.0,448.0,,,5.1298,
10443,-117.6,33.42,,,461.0,,,4.665,
10444,-117.61,33.43,24.0,,399.0,851.0,,3.9875,346500.0
10445,-117.6,33.43,,3951.0,562.0,,543.0,5.1439,
10446,-117.61,,,,272.0,,,6.5954,346200.0
10447,-117.59,33.43,14.0,,484.0,,,6.5964,
10448,-117.67,,,2728.0,616.0,,566.0,1.6393,500001.0
10449,-117.67,,,3571.0,722.0,1409.0,,4.6518,277800.0
10450,-117.67,33.44,25.0,2994.0,519.0,903.0,,6.6852,
10451,-117.67,33.46,,,271.0,783.0,257.0,5.3999,300000.0
10452,-117.66,33.46,26.0,,370.0,952.0,,5.0877,288100.0
10453,-117.66,33.46,28.0,,233.0,,,5.1024,
10454,-117.66,33.48,,,180.0,334.0,,2.3846,
10455,,,16.0,,454.0,,,4.3603,248800.0
10456,-117.64,,,2516.0,429.0,,,5.6197,
10457,-117.65,33.48,10.0,,582.0,,,5.4188,
10458,-117.65,33.48,,,188.0,572.0,174.0,13.0502,500001.0
10459,-117.63,,,,536.0,,,7.2013,353600.0
10460,-117.63,33.47,4.0,2320.0,405.0,1408.0,,6.3369,
10461,,33.46,19.0,7034.0,1139.0,2824.0,,6.0873,
10462,,,,,397.0,,,5.6754,
10463,-117.65,33.45,15.0,,1275.0,3033.0,,5.49,239300.0
10464,,33.49,31.0,,778.0,,648.0,10.3983,
10465,-117.76,33.48,38.0,,809.0,1332.0,,5.0044,381200.0
10466,-117.74,,,,269.0,,,7.8239,500001.0
10467,-117.73,,3.0,6388.0,920.0,,819.0,7.8915,420600.0
10468,,33.54,13.0,4866.0,812.0,,,4.9821,244800.0
10469,-117.72,33.53,14.0,1672.0,295.0,,,5.1129,251300.0
10470,,33.51,,3617.0,597.0,1176.0,,5.133,324000.0
10471,-117.72,33.49,4.0,3623.0,734.0,1129.0,,5.7281,500001.0
10472,-117.73,,17.0,,290.0,654.0,,9.8321,500001.0
10473,-117.73,33.51,5.0,4549.0,786.0,,,6.1785,295900.0
10474,-117.69,,19.0,,439.0,,,6.4211,288100.0
10475,,,,1956.0,262.0,969.0,,6.8154,265900.0
10476,,,17.0,2150.0,361.0,1194.0,,5.4622,227000.0
10477,,33.6,16.0,,489.0,,,3.0461,216900.0
10478,-117.69,33.6,,,393.0,1333.0,,3.475,279500.0
10479,-117.69,,12.0,3258.0,421.0,,,6.5413,332000.0
10480,-117.69,,13.0,,426.0,,,7.9283,348100.0
10481,,33.59,,,466.0,1569.0,,,314000.0
10482,-117.69,33.58,5.0,6678.0,1011.0,,,7.5177,330000.0
10483,-117.68,33.59,8.0,,263.0,,236.0,,
10484,-117.69,33.58,8.0,,351.0,,,,500001.0
10485,-117.68,33.47,7.0,4458.0,731.0,,704.0,,285600.0
10486,,,,,299.0,727.0,293.0,5.0527,231400.0
10487,-117.68,33.49,,,372.0,1072.0,385.0,4.245,214500.0
10488,-117.68,33.49,,,724.0,2557.0,,2.8357,
10489,-117.67,,,2782.0,579.0,983.0,,2.1935,183300.0
10490,,33.49,10.0,,61.0,,61.0,8.163,
10491,-117.68,33.51,19.0,2930.0,428.0,,,6.323,
10492,-117.68,,18.0,4173.0,625.0,1649.0,,6.3568,294300.0
10493,,33.48,25.0,,481.0,1462.0,497.0,6.1815,
10494,,33.47,13.0,2020.0,378.0,679.0,,5.756,305600.0
10495,,33.51,18.0,,,,522.0,4.0167,
10496,-117.66,33.5,,1956.0,346.0,,,4.4732,186300.0
10497,-117.67,33.51,,2112.0,480.0,1893.0,433.0,4.0388,120400.0
10498,-117.67,,,,393.0,1490.0,,,126400.0
10499,-117.67,33.51,,,246.0,,,2.9762,184400.0
10500,,33.47,23.0,,722.0,,,3.86,300000.0
10501,-117.7,,20.0,,363.0,764.0,,4.1563,320800.0
10502,-117.7,,21.0,,534.0,1423.0,482.0,3.5915,
10503,-117.69,33.47,19.0,,621.0,1728.0,,3.668,243800.0
10504,-117.7,33.47,,,399.0,881.0,,3.8403,
10505,-117.72,33.43,5.0,1889.0,359.0,,,3.8992,500001.0
10506,,33.55,5.0,,427.0,,402.0,6.065,
10507,-117.68,,5.0,2840.0,403.0,,,7.618,341400.0
10508,-117.68,33.52,5.0,3621.0,632.0,,,5.753,322800.0
10509,-117.69,33.55,,,571.0,,576.0,6.8007,
10510,-117.69,33.54,,,280.0,,,6.5394,272000.0
10511,,33.53,17.0,,778.0,,,6.0868,
10512,-117.69,33.52,4.0,,625.0,,483.0,3.4455,
10513,-117.7,33.51,,5261.0,763.0,,,6.8279,279000.0
10514,-117.69,33.52,3.0,,1444.0,,,4.538,278200.0
10515,-117.7,33.53,5.0,,1254.0,,,5.9088,288500.0
10516,,33.52,,,417.0,876.0,,6.1007,340900.0
10517,-117.71,33.51,11.0,,252.0,883.0,,13.1477,487000.0
10518,-117.71,33.51,,,698.0,,,6.379,500001.0
10519,,33.57,2.0,10008.0,1453.0,3550.0,,10.1122,500001.0
10520,,33.55,,1764.0,220.0,705.0,,8.3275,
10521,,33.55,,,266.0,,,6.0743,274300.0
10522,-117.7,33.54,4.0,,693.0,,,7.9338,
10523,,33.55,,,390.0,,,7.1736,
10524,,33.56,2.0,2112.0,305.0,,,6.9343,
10525,-117.7,,,2443.0,637.0,,,,183300.0
10526,-117.7,33.57,4.0,3283.0,911.0,1512.0,782.0,,138500.0
10527,-117.71,,7.0,,577.0,1883.0,,10.4415,453800.0
10528,-117.71,33.54,,,368.0,,,7.3878,318300.0
10529,-117.71,33.58,2.0,,562.0,1066.0,510.0,4.6336,187500.0
10530,-117.7,33.57,9.0,,355.0,,,3.6196,119900.0
10531,-117.71,33.57,,,753.0,,651.0,4.045,
10532,-117.71,33.57,6.0,,881.0,1846.0,768.0,4.877,
10533,-117.68,,4.0,,401.0,,386.0,6.2661,
10534,,33.51,4.0,1223.0,275.0,,244.0,4.6607,173000.0
10535,-117.7,33.5,,,445.0,834.0,,5.5677,245400.0
10536,-117.71,33.49,,,254.0,617.0,,8.583,397700.0
10537,-117.7,,4.0,,1037.0,2969.0,,8.7591,434700.0
10538,,,10.0,,638.0,,,6.3579,336700.0
10539,,33.48,,,2696.0,6223.0,2357.0,6.3088,340300.0
10540,-117.71,33.47,14.0,,672.0,,,6.5206,368500.0
10541,-117.74,33.46,9.0,,1316.0,,904.0,,454100.0
10542,,33.47,17.0,2681.0,454.0,,410.0,5.5507,345700.0
10543,,,29.0,,1084.0,3985.0,1056.0,2.8192,
10544,-117.76,33.71,,4321.0,582.0,2025.0,,8.3634,355100.0
10545,-117.75,33.71,15.0,2849.0,537.0,,,3.2841,
10546,-117.76,33.7,12.0,,574.0,2042.0,,7.9125,344900.0
10547,,33.71,,,295.0,,,7.3141,337100.0
10548,-117.77,33.7,3.0,,749.0,,,5.5464,207500.0
10549,-117.77,33.7,4.0,2446.0,622.0,,,3.7147,
10550,-117.69,33.65,,,852.0,2356.0,,6.1062,
10551,-117.71,33.65,16.0,3774.0,456.0,,,8.6088,307400.0
10552,-117.7,33.65,,3388.0,492.0,,,6.1863,355600.0
10553,-117.71,,14.0,,356.0,,,8.111,308900.0
10554,-117.71,,,,274.0,,,5.8399,220600.0
10555,,33.63,,,500.0,,,4.5909,241800.0
10556,-117.71,33.63,16.0,,354.0,,318.0,3.4261,219700.0
10557,-117.7,33.63,,,745.0,1525.0,,5.2325,286800.0
10558,-117.72,33.64,16.0,,242.0,,,,67500.0
10559,-117.7,33.62,19.0,2957.0,492.0,1639.0,495.0,5.0686,
10560,-117.7,33.63,23.0,,473.0,1501.0,,5.5584,241700.0
10561,-117.71,33.62,22.0,2520.0,387.0,,,5.8898,242800.0
10562,-117.76,33.72,,4508.0,618.0,,,10.4498,
10563,-117.76,33.72,,3011.0,388.0,,,7.9739,368700.0
10564,,33.72,,,347.0,,,8.7603,
10565,-117.76,33.72,,,266.0,366.0,248.0,4.3636,148400.0
10566,-117.76,33.71,15.0,1010.0,350.0,,,,108300.0
10567,-117.74,,18.0,,68.0,,,4.1167,87500.0
10568,-117.69,,11.0,,327.0,1256.0,,8.2953,
10569,-117.69,33.66,,,,1933.0,,6.9501,225700.0
10570,-117.67,33.67,,10534.0,2035.0,4656.0,,5.7797,309200.0
10571,-117.67,33.66,,,2181.0,,,4.7341,
10572,,,6.0,10395.0,1915.0,4783.0,,5.928,239900.0
10573,,33.68,,,970.0,,,6.5069,
10574,,33.72,6.0,,51.0,125.0,,1.9659,500001.0
10575,,33.65,15.0,,748.0,2383.0,,7.5619,302000.0
10576,-117.7,33.64,15.0,,773.0,2380.0,,8.1926,326600.0
10577,,33.63,23.0,,260.0,,,4.9079,273800.0
10578,-117.69,33.64,,3783.0,654.0,,623.0,5.7559,215800.0
10579,-117.69,33.64,16.0,2592.0,372.0,,,6.9741,262000.0
10580,-117.82,,,,992.0,,978.0,2.885,162500.0
10581,-117.82,33.72,24.0,3260.0,458.0,,,6.5987,272800.0
10582,-117.81,33.73,17.0,,189.0,363.0,,2.1719,261300.0
10583,,33.72,16.0,,506.0,,,4.821,
10584,-117.81,33.71,16.0,,387.0,,347.0,7.3769,302400.0
10585,,33.72,,,462.0,,,6.8634,276500.0
10586,,33.7,15.0,1392.0,267.0,,,5.4248,187200.0
10587,,33.69,14.0,1413.0,372.0,,338.0,3.7988,184100.0
10588,-117.77,,15.0,,113.0,,116.0,5.0631,154000.0
10589,-117.77,,16.0,,341.0,,,,55000.0
10590,,33.69,,4702.0,806.0,,,5.1299,
10591,,33.68,19.0,2500.0,331.0,1027.0,,6.115,
10592,-117.78,,16.0,,501.0,1575.0,488.0,6.0961,295500.0
10593,-117.8,,16.0,,447.0,,411.0,6.8219,325500.0
10594,-117.79,,16.0,1532.0,240.0,,,5.7115,313900.0
10595,-117.79,33.68,16.0,1998.0,308.0,,,6.8722,326100.0
10596,,,14.0,,516.0,,,4.4391,306700.0
10597,,33.69,14.0,,362.0,,,4.2083,251000.0
10598,,33.69,15.0,2099.0,322.0,873.0,307.0,7.9887,
10599,-117.8,33.68,5.0,,146.0,,136.0,3.631,
10600,,33.68,8.0,2032.0,349.0,862.0,,6.9133,274100.0
10601,-117.81,,8.0,,342.0,,,7.7589,342900.0
10602,-117.81,,8.0,2440.0,502.0,1113.0,483.0,4.6019,242500.0
10603,,,,1567.0,299.0,,,,199600.0
10604,-117.81,33.67,9.0,,396.0,1194.0,,7.2025,275000.0
10605,-117.81,,9.0,3279.0,530.0,1447.0,,7.4581,296600.0
10606,-117.81,33.68,8.0,,413.0,,406.0,5.1583,192200.0
10607,,33.68,15.0,,330.0,,,6.0634,234300.0
10608,-117.78,33.68,,,,,,4.6793,236800.0
10609,-117.79,33.68,13.0,,416.0,1137.0,,7.2118,
10610,-117.78,33.68,11.0,,477.0,849.0,,4.0187,235600.0
10611,-117.79,33.68,9.0,,295.0,,297.0,5.7858,265900.0
10612,,33.68,,2106.0,319.0,,332.0,8.735,375300.0
10613,-117.8,33.67,5.0,,521.0,1179.0,,5.7759,240000.0
10614,,33.67,5.0,,388.0,,,8.284,302500.0
10615,-117.8,33.67,4.0,3345.0,552.0,,,6.7962,329100.0
10616,-117.81,33.69,,1256.0,256.0,,,2.4233,
10617,-117.81,,,,304.0,788.0,,4.5469,500001.0
10618,,33.68,,,213.0,603.0,,,360600.0
10619,-117.82,,,,494.0,1357.0,486.0,7.9187,333600.0
10620,-117.82,33.67,17.0,,439.0,,,6.276,290700.0
10621,-117.83,33.68,,,838.0,,,4.1652,
10622,-117.82,33.68,3.0,,1459.0,3068.0,,6.1395,358000.0
10623,-117.77,,,,1068.0,,,4.5094,160200.0
10624,-117.77,33.72,10.0,2815.0,431.0,,398.0,6.5743,278700.0
10625,,33.72,9.0,2153.0,316.0,954.0,,7.8139,304700.0
10626,-117.77,,,1939.0,247.0,928.0,,8.1111,
10627,,33.71,5.0,,584.0,,,7.5847,375700.0
10628,-117.77,,4.0,,321.0,859.0,,5.5631,227800.0
10629,,,16.0,,291.0,,,7.3518,331200.0
10630,-117.78,33.71,4.0,,232.0,,,4.6141,
10631,-117.79,33.73,3.0,8240.0,1410.0,3318.0,,7.2074,291300.0
10632,-117.78,33.7,,,250.0,,,5.409,233900.0
10633,,33.7,,,1098.0,3785.0,,6.3298,247100.0
10634,,,,3114.0,463.0,1641.0,469.0,6.2162,283200.0
10635,-117.79,33.71,16.0,6339.0,862.0,3132.0,825.0,7.1069,313400.0
10636,,33.7,6.0,,371.0,832.0,,4.4286,239500.0
10637,,33.7,,1549.0,378.0,735.0,355.0,,194000.0
10638,-117.79,,16.0,1416.0,249.0,,,5.1741,
10639,,33.69,15.0,1875.0,316.0,,316.0,6.5783,244800.0
10640,-117.79,33.69,,,396.0,,,8.7385,340000.0
